,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,y_pred_final_proba,y_pred_final,y_actual
383,8.0,Mobile Phone,1,12.0,Debit Card,Male,2.0,5,Laptop & Accessory,2,Single,2,0,13.0,11.0,11.0,8.0,166.46,0.014353127249795934,0,0
4360,1.0,Computer,1,7.0,Cash on Delivery,Male,3.0,5,Laptop & Accessory,5,Married,7,0,20.0,3.0,3.0,1.0,167.98,0.22963283190005554,0,0
4246,1.0,Mobile Phone,3,9.0,Cash on Delivery,Male,4.0,4,Mobile Phone,5,Married,5,0,14.0,2.0,2.0,1.0,148.22,0.9303439820625689,1,0
8,13.0,Mobile Phone,3,9.0,E-Wallet,Male,3.0,4,Mobile Phone,3,Divorced,2,1,14.0,0.0,1.0,2.0,126.83000000000001,0.9558404058071344,1,1
4129,10.0,Mobile Phone,3,10.0,Credit Card,Female,4.0,5,Fashion,1,Married,2,0,20.0,4.0,4.0,5.0,201.44,0.21054517970072145,0,0
5562,5.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,6,Mobile Phone,1,Married,3,1,12.0,1.0,2.0,1.0,136.29,0.1299942553121537,0,0
4293,15.0,Mobile Phone,3,16.0,Debit Card,Male,4.0,4,Fashion,3,Married,5,1,14.0,1.0,2.0,8.0,206.89,0.09889782562062659,0,0
1824,0.0,Computer,1,13.0,Debit Card,Female,3.0,3,Mobile Phone,3,Married,2,1,16.0,0.0,1.0,2.0,128.86,0.8521711605530102,1,1
1632,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,10,0,14.0,0.0,1.0,2.0,157.45,0.014392439402739269,0,0
1999,12.0,Mobile Phone,2,8.0,Debit Card,Female,2.0,4,Laptop & Accessory,1,Married,9,0,11.0,1.0,1.0,4.0,152.04,0.013958347004693812,0,0
2701,14.0,Mobile Phone,3,14.0,E-Wallet,Female,2.0,3,Laptop & Accessory,4,Married,6,0,21.0,0.0,1.0,4.0,143.93,0.017196288812076434,0,0
2732,2.0,Mobile Phone,1,7.0,Debit Card,Male,2.0,3,Laptop & Accessory,5,Married,1,0,12.0,0.0,1.0,2.0,153.73,0.01071656334514504,0,0
4623,1.0,Mobile Phone,1,31.0,Cash on Delivery,Male,4.0,6,Mobile Phone,1,Single,3,1,19.0,1.0,2.0,1.0,148.4,0.995619027283922,1,1
1234,7.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Married,4,1,12.0,0.0,1.0,1.0,181.03,0.006406968994578727,0,0
1391,7.0,Computer,3,29.0,E-Wallet,Male,3.0,3,Laptop & Accessory,3,Single,1,0,20.0,0.0,8.0,7.0,145.68,0.17007894432177922,0,0
4147,14.0,Mobile Phone,1,9.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,4,0,15.0,2.0,2.0,3.0,145.01,0.014725202244111267,0,0
328,0.0,Computer,2,23.0,Debit Card,Female,3.0,3,Mobile Phone,3,Married,1,1,11.0,0.0,1.0,0.0,127.41,0.9311714987143593,1,1
4790,1.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,8,0,23.0,3.0,3.0,3.0,172.75,0.05450729019965747,0,0
5622,13.0,Mobile Phone,3,31.0,E-Wallet,Female,3.0,5,Grocery,1,Married,2,0,12.0,4.0,2.0,7.0,245.31,0.10579567211400616,0,0
4115,7.0,Mobile Phone,1,22.0,Credit Card,Female,4.0,4,Laptop & Accessory,1,Married,2,1,14.0,6.0,9.0,2.0,37.0,0.0006922680646824579,0,0
3133,1.0,Computer,1,11.0,Cash on Delivery,Male,3.0,5,Mobile Phone,3,Single,7,0,17.0,2.0,2.0,3.0,163.94,0.9546094288456808,1,1
5549,5.0,Computer,1,8.0,Debit Card,Male,3.0,6,Laptop & Accessory,5,Married,3,0,22.0,7.0,9.0,8.0,175.03,0.02720603448757589,0,0
5128,10.0,Computer,3,14.0,E-Wallet,Female,3.0,2,Laptop & Accessory,5,Married,4,0,17.0,6.0,7.0,14.0,171.39,0.02113783919493897,0,0
3230,1.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,6,Mobile Phone,4,Single,9,1,14.0,2.0,4.0,8.0,147.16,0.9899486800799867,1,1
1082,28.0,Mobile Phone,1,28.0,Cash on Delivery,Male,3.0,4,Mobile Phone,4,Married,6,0,12.0,1.0,1.0,2.0,135.37,0.0016704389901326855,0,0
2528,9.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,1,Laptop & Accessory,5,Married,7,0,20.0,0.0,1.0,4.0,168.42,0.011050925934489003,0,0
2893,14.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,10,1,16.0,2.0,4.0,8.0,152.41,0.04784334509610823,0,0
3233,18.0,Computer,1,31.0,Credit Card,Male,3.0,6,Mobile Phone,3,Single,4,0,15.0,1.0,2.0,5.0,162.08,0.16662627090902615,0,0
2110,11.0,Computer,1,9.0,Unified Payment Identifier,Male,3.0,3,Mobile Phone,3,Married,4,0,16.0,2.0,2.0,2.0,128.21,0.0018109020098021297,0,0
3488,1.0,Mobile Phone,1,32.0,Credit Card,Male,3.0,5,Mobile Phone,4,Single,6,1,21.0,1.0,3.0,3.0,148.13,0.994137142573599,1,1
2969,24.0,Mobile Phone,1,11.0,Debit Card,Male,4.0,4,Others,4,Married,5,0,15.0,2.0,2.0,7.0,316.44,0.0007956144853100359,0,0
90,14.0,Mobile Phone,3,12.0,Debit Card,Female,3.0,3,Fashion,2,Single,4,1,18.0,0.0,2.0,0.0,235.91000000000003,0.005595896132350063,0,0
2438,15.0,Computer,1,8.0,Debit Card,Male,2.0,3,Fashion,1,Married,3,1,14.0,4.0,13.0,9.0,201.24,0.018927200523372472,0,0
4152,13.0,Mobile Phone,3,31.0,E-Wallet,Female,3.0,5,Grocery,1,Married,2,0,12.0,2.0,2.0,7.0,245.31,0.10579567211400616,0,0
3845,13.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,5,Laptop & Accessory,3,Married,2,0,16.0,1.0,2.0,8.0,155.69,0.007642652049069176,0,0
3212,11.0,Mobile Phone,1,17.0,Debit Card,Male,4.0,3,Mobile Phone,2,Single,5,0,18.0,2.0,2.0,1.0,171.8,0.014073757485032921,0,0
4943,15.0,Mobile Phone,1,14.0,Cash on Delivery,Female,3.0,2,Mobile Phone,3,Married,3,0,14.0,1.0,2.0,9.0,158.76,0.006701313748613195,0,0
1660,16.0,Computer,1,13.0,Debit Card,Female,2.0,3,Mobile Phone,1,Single,1,0,19.0,0.0,1.0,7.0,124.55000000000001,0.0017044583296076412,0,0
578,11.0,Computer,3,16.0,Cash on Delivery,Female,2.0,3,Laptop & Accessory,2,Single,2,1,13.0,0.0,1.0,3.0,156.66,0.03625529539839448,0,0
4804,5.0,Mobile Phone,1,18.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,5,1,20.0,1.0,2.0,3.0,148.56,0.41059134189784435,0,0
3929,5.0,Computer,1,31.0,Cash on Delivery,Female,2.0,4,Laptop & Accessory,1,Single,4,0,21.0,2.0,2.0,5.0,177.38,0.02007993092088483,0,0
1476,23.0,Computer,3,18.0,E-Wallet,Female,3.0,3,Fashion,1,Single,5,0,11.0,1.0,2.0,1.0,192.08,0.0012392953014629317,0,0
661,0.0,Computer,1,14.0,Debit Card,Male,2.0,5,Mobile Phone,3,Divorced,2,0,19.0,1.0,1.0,2.0,146.21,0.2590383543487126,0,0
1768,3.0,Computer,3,28.0,Unified Payment Identifier,Female,3.0,3,Fashion,5,Married,1,0,11.0,3.0,7.0,8.0,184.12,0.013379206558309039,0,0
2412,20.0,Mobile Phone,3,20.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,1,17.0,1.0,1.0,2.0,145.91,0.029158035251822766,0,0
4227,19.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Fashion,5,Married,4,0,18.0,1.0,2.0,4.0,222.24,0.028062050827424207,0,0
2694,0.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,2,1,13.0,0.0,1.0,0.0,129.33,0.7859843197113368,1,0
4058,8.0,Computer,1,29.0,Unified Payment Identifier,Male,3.0,5,Laptop & Accessory,1,Married,3,1,16.0,4.0,7.0,12.0,182.47,0.0023418641986904477,0,0
193,0.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2,1,12.0,0.0,1.0,2.0,124.78,0.34117912893619057,0,0
877,8.0,Computer,1,24.0,Debit Card,Male,2.0,3,Fashion,2,Single,3,0,11.0,0.0,2.0,2.0,193.62,0.4043157032821667,0,0
1566,6.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,4,Mobile Phone,4,Married,7,0,21.0,0.0,1.0,1.0,126.22,0.02470517036925427,0,0
1146,0.0,Mobile Phone,3,13.0,E-Wallet,Male,3.0,3,Mobile Phone,4,Single,2,0,13.0,1.0,1.0,0.0,126.78999999999999,0.9259534367685384,1,1
5129,22.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,4,Fashion,1,Single,3,0,12.0,2.0,2.0,9.0,203.98,0.0036963295581262136,0,0
4502,5.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,4,Fashion,1,Single,3,1,15.0,5.0,5.0,11.0,196.43,0.006021990395629226,0,0
901,5.0,Mobile Phone,3,13.0,E-Wallet,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,12.0,1.0,1.0,3.0,192.04,0.0426412484765058,0,0
1883,14.0,Mobile Phone,2,6.0,Unified Payment Identifier,Male,2.0,4,Others,3,Married,2,0,12.0,1.0,2.0,10.0,291.89,0.0031970637108979095,0,0
277,3.0,Mobile Phone,3,18.0,Cash on Delivery,Female,2.0,3,Laptop & Accessory,3,Single,1,0,11.0,3.0,4.0,4.0,165.77,0.023453175148398998,0,0
2905,15.0,Mobile Phone,3,13.0,Debit Card,Female,4.0,4,Fashion,2,Single,5,1,19.0,1.0,2.0,1.0,260.91,0.006465042098821919,0,0
3425,22.0,Mobile Phone,1,13.0,Debit Card,Male,4.0,5,Laptop & Accessory,3,Single,4,0,14.0,1.0,3.0,3.0,167.4,0.001964842518564215,0,0
3690,26.0,Mobile Phone,1,15.0,Unified Payment Identifier,Female,3.0,4,Mobile Phone,5,Divorced,11,0,14.0,2.0,2.0,5.0,154.5,0.0007197895652232003,0,0
5583,1.0,Mobile Phone,1,8.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,2,0,13.0,2.0,2.0,3.0,158.75,0.13951339115116904,0,0
3140,5.0,Mobile Phone,3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Single,6,1,14.0,2.0,2.0,6.0,190.82,0.04341829935805886,0,0
3868,1.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,3,0,20.0,1.0,3.0,3.0,152.83,0.6051228089220104,1,0
762,15.0,Computer,1,32.0,Credit Card,Female,2.0,3,Fashion,5,Divorced,4,1,17.0,0.0,2.0,0.0,231.91000000000003,0.07716211821173839,0,0
3954,29.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,5,Others,5,Married,10,0,15.0,1.0,2.0,1.0,315.38,0.0009313033550119176,0,0
2278,10.0,Mobile Phone,1,7.0,Cash on Delivery,Male,2.0,3,Mobile Phone,5,Single,3,0,11.0,1.0,1.0,2.0,120.80000000000001,0.0041526439251257825,0,0
3238,17.0,Computer,3,22.0,Debit Card,Male,3.0,5,Laptop & Accessory,2,Divorced,5,0,19.0,1.0,3.0,3.0,193.04,0.025143536086913224,0,0
5490,17.0,Mobile Phone,1,13.0,Credit Card,Female,3.0,5,Others,3,Married,9,0,15.0,7.0,7.0,15.0,318.92,0.023177818629331697,0,0
4008,3.0,Computer,1,27.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,14.0,2.0,4.0,11.0,163.12,0.011639931713262745,0,0
5279,12.0,Mobile Phone,3,21.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,2,0,12.0,4.0,8.0,4.0,224.24,0.05499331423896211,0,0
805,24.0,Computer,1,12.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,1,0,14.0,7.0,7.0,7.0,128.38,0.001167437955224787,0,0
5400,13.0,Computer,1,8.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,1,16.0,1.0,6.0,9.0,189.72,0.0063216505133534785,0,0
4236,9.0,Mobile Phone,3,7.0,E-Wallet,Male,3.0,5,Laptop & Accessory,5,Single,2,0,15.0,2.0,3.0,9.0,168.12,0.017073217272172096,0,0
3771,9.0,Mobile Phone,1,23.0,Debit Card,Female,4.0,5,Fashion,4,Single,3,0,20.0,2.0,4.0,4.0,211.06,0.0178836068223354,0,0
1346,22.0,Computer,1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,2,0,23.0,0.0,1.0,7.0,151.3,0.0010166921686429998,0,0
4245,30.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,6,Fashion,1,Single,6,0,12.0,1.0,2.0,3.0,197.6,0.009123724096582884,0,0
3063,1.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,3,0,12.0,1.0,2.0,5.0,163.16,0.020218446633278864,0,0
1945,5.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,2,0,12.0,5.0,6.0,8.0,161.62,0.005848774035358893,0,0
3432,24.0,Mobile Phone,1,16.0,Debit Card,Male,4.0,4,Mobile Phone,2,Divorced,6,0,19.0,2.0,2.0,1.0,148.8,0.002689634331610155,0,0
4222,24.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,5,Others,3,Married,7,1,15.0,5.0,14.0,9.0,312.4,0.004628957666662647,0,0
784,0.0,Mobile Phone,1,31.0,Debit Card,Female,3.0,1,Mobile Phone,2,Single,2,1,12.0,1.0,1.0,1.0,129.94,0.38020253833126993,0,0
667,0.0,Computer,1,35.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Single,2,0,22.0,3.0,3.0,8.0,145.08,0.9606045047721885,1,1
145,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,1.0,4.0,13.0,290.45,0.002956546665320338,0,0
436,25.0,Mobile Phone,3,9.0,E-Wallet,Male,2.0,4,Grocery,5,Divorced,2,0,11.0,1.0,1.0,16.0,268.56,0.0005686284608243112,0,0
640,11.0,Computer,1,9.0,Unified Payment Identifier,Male,3.0,3,Mobile Phone,3,Divorced,4,0,16.0,2.0,2.0,2.0,128.21,0.0016011743946478755,0,0
137,10.0,Mobile Phone,1,8.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,121.75999999999999,0.00783439857001002,0,0
1826,7.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,4,Mobile Phone,1,Married,2,1,13.0,1.0,1.0,3.0,136.22,0.020435044163214355,0,0
4344,27.0,Mobile Phone,1,20.0,Credit Card,Female,3.0,2,Laptop & Accessory,5,Married,3,0,12.0,2.0,2.0,4.0,169.5,0.0007309947595289332,0,0
4228,9.0,Computer,1,7.0,Credit Card,Male,4.0,4,Mobile Phone,5,Married,6,0,14.0,1.0,2.0,3.0,146.94,0.11528986779532727,0,0
3594,22.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,5,Others,2,Single,8,0,15.0,2.0,2.0,1.0,307.65,0.001760944148162153,0,0
2234,10.0,Mobile Phone,1,20.0,Debit Card,Male,2.0,3,Mobile Phone,5,Married,2,1,14.0,5.0,6.0,8.0,122.35,0.0045280539405828015,0,0
5556,17.0,Mobile Phone,3,31.0,Debit Card,Male,4.0,4,Fashion,5,Single,8,1,14.0,1.0,3.0,2.0,229.48,0.9556679009477791,1,1
681,25.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,3,Fashion,4,Single,8,0,19.0,3.0,4.0,0.0,204.45,0.0022176020576469948,0,0
425,0.0,Mobile Phone,1,13.0,Credit Card,Male,2.0,3,Mobile Phone,5,Divorced,2,0,14.0,0.0,1.0,2.0,125.0,0.07248530410707878,0,0
200,4.0,Computer,1,13.0,Debit Card,Female,2.0,4,Fashion,3,Divorced,2,0,24.0,3.0,8.0,9.0,189.43,0.019754043319631126,0,0
5317,9.0,Computer,1,15.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,3,0,13.0,1.0,3.0,10.0,166.48,0.004156964258501179,0,0
4082,9.0,Mobile Phone,3,14.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,1,12.0,2.0,2.0,10.0,177.04,0.0038752708494459386,0,0
2819,1.0,Mobile Phone,1,13.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,4,0,12.0,2.0,2.0,4.0,154.6,0.8936016983980664,1,1
672,0.0,Mobile Phone,1,15.0,Credit Card,Male,2.0,3,Mobile Phone,3,Married,2,0,20.0,1.0,1.0,0.0,123.77000000000001,0.8688230592060423,1,1
5140,1.0,Computer,3,9.0,Debit Card,Female,3.0,5,Mobile Phone,1,Single,9,0,15.0,1.0,2.0,1.0,152.85,0.9709285681135024,1,1
3415,1.0,Mobile Phone,1,21.0,Unified Payment Identifier,Male,3.0,5,Mobile Phone,4,Married,3,1,25.0,2.0,2.0,3.0,162.43,0.41880031857723193,0,1
670,10.0,Mobile Phone,3,16.0,Debit Card,Female,2.0,4,Laptop & Accessory,2,Married,3,1,14.0,0.0,1.0,0.0,166.94,0.016604163418469733,0,0
5108,4.0,Mobile Phone,1,24.0,Credit Card,Female,4.0,4,Fashion,5,Married,3,1,24.0,2.0,2.0,9.0,244.16000000000003,0.06009974635229935,0,0
5612,14.0,Computer,3,8.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,9,0,13.0,2.0,2.0,2.0,192.28,0.5254314512098971,1,1
3304,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Divorced,3,1,15.0,1.0,2.0,8.0,148.66,0.9089469036912952,1,1
1657,4.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,1,1,18.0,2.0,2.0,2.0,126.94999999999999,0.03225468900492323,0,0
3437,12.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,10,1,13.0,2.0,2.0,1.0,193.61,0.08226366153849975,0,0
4314,6.0,Computer,3,15.0,E-Wallet,Female,3.0,4,Fashion,1,Single,3,0,15.0,3.0,4.0,4.0,214.98,0.15627381226749296,0,0
2096,23.0,Computer,3,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,13.0,163.47,0.0007620629383740087,0,0
3982,13.0,Computer,3,27.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,4,0,19.0,2.0,3.0,3.0,166.27,0.019673751425385157,0,0
5321,12.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Fashion,3,Married,5,1,20.0,1.0,2.0,3.0,202.56,0.013974914263536775,0,0
4648,16.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,0,14.0,1.0,3.0,3.0,165.89,0.011859695746551581,0,0
1207,0.0,Computer,1,15.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,2,1,24.0,1.0,1.0,0.0,124.38999999999999,0.9969197705899022,1,1
1487,11.0,Mobile Phone,1,9.0,Cash on Delivery,Female,2.0,3,Laptop & Accessory,3,Single,4,1,20.0,2.0,2.0,2.0,143.17,0.004790614434897089,0,0
827,1.0,Computer,3,6.0,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2,1,11.0,1.0,2.0,2.0,123.02000000000001,0.9971456968974994,1,1
576,26.0,Mobile Phone,3,8.0,Credit Card,Male,2.0,3,Grocery,3,Married,7,0,13.0,2.0,2.0,2.0,248.51999999999998,0.00132373702298184,0,0
781,7.0,Mobile Phone,1,13.0,Cash on Delivery,Female,2.0,1,Mobile Phone,3,Divorced,1,0,17.0,1.0,1.0,0.0,125.85,0.008773690785516685,0,0
1222,9.0,Computer,2,8.0,Unified Payment Identifier,Male,3.0,4,Laptop & Accessory,1,Single,2,0,21.0,1.0,1.0,8.0,138.86,0.001149139468461923,0,0
4764,16.0,Mobile Phone,1,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,3,0,14.0,6.0,8.0,9.0,169.34,0.020547175737686763,0,0
4426,5.0,Mobile Phone,1,30.0,Credit Card,Male,4.0,5,Laptop & Accessory,1,Married,2,0,22.0,1.0,8.0,9.0,180.82,0.016867274890978827,0,0
3675,1.0,Mobile Phone,1,29.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Divorced,3,1,16.0,4.0,7.0,8.0,186.79,0.9641163189209037,1,1
1198,1.0,Computer,2,6.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,2,0,15.0,0.0,2.0,2.0,127.06,0.02861102777350203,0,0
3802,2.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Married,6,0,12.0,1.0,2.0,5.0,173.55,0.7830524680715001,1,1
2916,11.0,Computer,3,11.0,E-Wallet,Male,3.0,4,Mobile Phone,2,Married,6,0,18.0,2.0,6.0,9.0,25.0,0.0018228783548649846,0,0
2554,30.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,5,Fashion,1,Married,4,0,20.0,1.0,1.0,0.0,208.82999999999998,0.0010883156366678466,0,0
4609,13.0,Computer,1,15.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,3,0,12.0,2.0,2.0,8.0,162.55,0.013972798816079534,0,0
4159,8.0,Mobile Phone,1,15.0,Credit Card,Male,3.0,2,Laptop & Accessory,3,Married,4,0,13.0,1.0,2.0,3.0,169.04,0.01438732940997076,0,0
4304,6.0,Computer,3,16.0,Credit Card,Male,3.0,6,Laptop & Accessory,1,Married,2,0,18.0,1.0,2.0,8.0,171.68,0.008442932805819328,0,0
5453,17.0,Computer,1,16.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,6,0,14.0,2.0,2.0,3.0,149.38,0.06512762381589661,0,0
2572,4.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,2,0,14.0,1.0,1.0,3.0,134.77,0.016669092039637966,0,0
447,2.0,Mobile Phone,1,33.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Divorced,5,0,12.0,1.0,1.0,1.0,143.35,0.0631791580279859,0,0
1094,2.0,Mobile Phone,1,15.0,Credit Card,Female,3.0,3,Mobile Phone,3,Married,10,0,17.0,1.0,1.0,2.0,129.74,0.02989931833462545,0,0
3450,27.0,Computer,3,9.0,E-Wallet,Female,3.0,5,Fashion,4,Divorced,4,0,13.0,1.0,7.0,13.0,200.25,0.0016580878390840986,0,0
5302,19.0,Mobile Phone,1,12.0,Credit Card,Female,3.0,6,Laptop & Accessory,5,Single,3,1,15.0,1.0,2.0,5.0,182.69,0.004503356951847175,0,0
4622,8.0,Mobile Phone,3,28.0,Debit Card,Male,4.0,2,Laptop & Accessory,1,Single,3,0,13.0,1.0,6.0,8.0,178.37,0.007813377105270403,0,0
2873,24.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,5,Mobile Phone,3,Divorced,4,0,16.0,1.0,2.0,3.0,161.9,0.0012500793072701207,0,0
314,0.0,Computer,1,26.0,Debit Card,Male,3.0,3,Fashion,3,Divorced,4,0,12.0,1.0,1.0,0.0,198.24,0.9750563033169692,1,1
2727,4.0,Computer,1,9.0,Credit Card,Male,3.0,3,Mobile Phone,5,Married,2,1,13.0,2.0,2.0,3.0,130.65,0.0962419133604091,0,0
4319,8.0,Computer,3,9.0,E-Wallet,Female,4.0,4,Mobile Phone,3,Married,8,0,19.0,1.0,2.0,3.0,147.31,0.022691711382927363,0,0
5384,1.0,Mobile Phone,1,24.0,Credit Card,Male,4.0,6,Mobile Phone,3,Married,3,0,16.0,2.0,2.0,3.0,148.05,0.19322531801975573,0,0
3659,22.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,4,Fashion,2,Single,3,0,12.0,2.0,2.0,9.0,203.98,0.0036963295581262136,0,0
2420,5.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,3,Fashion,1,Single,3,0,25.0,0.0,1.0,4.0,212.44,0.02175915404844846,0,0
5269,8.0,Mobile Phone,3,36.0,Cash on Delivery,Male,3.0,4,Fashion,4,Married,5,0,13.0,2.0,2.0,4.0,217.5,0.056185145794655396,0,0
3792,10.0,Mobile Phone,3,9.0,Debit Card,Male,4.0,4,Mobile Phone,1,Single,5,1,22.0,1.0,2.0,3.0,151.44,0.1175171964153017,0,0
4368,14.0,Computer,1,16.0,Debit Card,Male,4.0,5,Laptop & Accessory,1,Married,11,0,15.0,1.0,2.0,3.0,173.76,0.09958518787032303,0,0
80,0.0,Mobile Phone,3,33.0,E-Wallet,Female,2.0,3,Fashion,2,Divorced,2,0,22.0,1.0,1.0,9.0,176.39,0.9635239090441332,1,1
312,3.0,Mobile Phone,3,13.0,E-Wallet,Male,3.0,3,Mobile Phone,4,Single,1,0,14.0,1.0,1.0,2.0,129.83,0.08856943962686674,0,0
5237,1.0,Mobile Phone,1,8.0,Cash on Delivery,Male,4.0,5,Mobile Phone,5,Single,8,0,14.0,2.0,2.0,8.0,148.62,0.9832843045438606,1,1
740,3.0,Mobile Phone,3,35.0,Debit Card,Male,3.0,3,Laptop & Accessory,5,Married,9,0,19.0,1.0,1.0,3.0,141.15,0.4471326264491948,0,0
3159,1.0,Computer,3,18.0,Unified Payment Identifier,Male,3.0,3,Laptop & Accessory,3,Divorced,10,0,13.0,2.0,2.0,3.0,172.07,0.929777050047673,1,1
3150,1.0,Mobile Phone,3,36.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Married,7,0,13.0,2.0,2.0,1.0,168.06,0.3476701806622422,0,0
89,0.0,Mobile Phone,1,15.0,Cash on Delivery,Female,2.0,3,Mobile Phone,5,Single,6,1,11.0,1.0,1.0,4.0,126.57,0.9946293108153539,1,1
1500,2.0,Computer,1,6.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,3,Married,2,0,13.0,0.0,1.0,9.0,143.19,0.014762277696038145,0,0
2383,21.0,Mobile Phone,3,13.0,E-Wallet,Male,3.0,3,Laptop & Accessory,5,Married,5,0,11.0,0.0,2.0,2.0,154.86,0.02646986778068383,0,0
4978,5.0,Computer,3,27.0,Debit Card,Male,4.0,2,Mobile Phone,1,Married,2,0,13.0,3.0,3.0,3.0,152.91,0.01307500585423615,0,0
3511,23.0,Mobile Phone,3,15.0,Cash on Delivery,Male,3.0,5,Grocery,4,Divorced,8,0,18.0,2.0,2.0,4.0,256.2,0.0007063627331241835,0,0
3661,25.0,Mobile Phone,1,18.0,Cash on Delivery,Female,3.0,5,Grocery,4,Single,5,0,17.0,1.0,2.0,4.0,256.42,0.0005675031839535858,0,0
356,7.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,4,Mobile Phone,2,Divorced,2,1,13.0,0.0,1.0,3.0,136.22,0.0184395909342975,0,0
92,1.0,Mobile Phone,1,6.0,Cash on Delivery,Male,2.0,3,Mobile Phone,3,Single,1,0,14.0,0.0,1.0,5.0,120.58000000000001,0.9740149405684649,1,1
4234,10.0,Mobile Phone,1,13.0,Debit Card,Female,3.0,2,Mobile Phone,1,Married,5,0,13.0,1.0,2.0,1.0,155.38,0.00602814379755805,0,0
